309;637;20;7;105;5;20;;;;;;;;;;;2;;;;;;;;;;3
310;1329;23;14;78;2;73;54;88;49;21;20;75;58;24;22;6;122;10;13;52;17;45;23;27;17;91;25
311;97;;;;;;1;;;;;;;;;;;;;;;;;;;;
312;2483;54;33;106;12;94;62;106;98;71;16;125;87;6;25;5;82;39;16;12;14;25;19;15;19;48;35
313;1749;19;7;;5;6;17;39;31;51;44;24;35;9;29;17;110;57;71;26;18;14;43;22;30;45;7
314;2344;23;17;20;5;10;12;18;1;1;7;22;45;2;42;;181;55;55;15;10;30;17;25;;66;115
315;2671;7;16;1;;3;2;3;12;;13;11;26;;15;;19;5;16;;1;;;7;;8;21
316;1217;6;9;50;13;85;30;43;10;3;13;47;58;19;;;54;5;;;;34;;16;;10;22
317;5415;9;8;70;6;22;2;9;7;108;10;44;18;1;2;;137;84;75;30;15;22;12;17;9;46;36
318;1632;12;1;51;13;69;68;26;13;27;10;61;71;30;17;14;205;58;70;71;16;62;12;15;23;25;6
319;25;3;;;;;;;;;;;;;;;;;;;;;;;;;
320;1298;28;17;20;12;3;6;8;14;7;11;21;7;3;7;11;43;2;3;1;6;3;1;7;8;19;15
321;15;;;;;;;;;;;;;;;;;;;;;;;;;;
322;275;73;26;4;2;;;;;;;;;;;;1;;;;;;;;;;
323;285;4;1;1;1;;;;;1;;;;;;;5;;;;;;;;;;
324;1127;27;25;91;19;87;19;;;;;;;;;;;;;;;;;;;;1
325;1374;1;11;26;1;10;8;20;1;;;17;3;;;;59;1;4;3;;1;2;4;;3;21
326;0;;;;;;;;;;;;;;;;;;;;;;;;;;
327;1491;18;14;175;4;123;67;61;38;4;77;96;94;3;36;10;106;71;72;79;14;77;63;8;;46;39
328;913;23;10;79;9;104;56;28;56;;29;39;8;2;;;;;;;;;;;;;4
329;2;;;;;;;;;;;;;;;;;;;;;;;;;;
330;182;1;6;9;5;;3;50;;5;4;1;;;;2;;;;;;;;;;;
331;2156;145;26;69;16;80;32;132;142;84;125;86;54;32;38;7;139;68;11;7;24;26;17;89;82;33;90
332;29;5;;;1;2;;;;;;;;;;;;;;;;;;;;;
333;1235;41;15;32;5;16;56;71;100;1;;6;20;;3;4;84;;;;5;;;1;;;17
334;18;;;;;;;;;;;;;;;;;;;;;;;;;;
335;6434;31;56;71;11;117;143;23;28;2;16;40;27;52;44;4;110;30;7;5;1;24;14;18;6;47;60
336;76;59;3;;;;;;;;;;;;;;;;;;;;;;;;7
337;2561;8;18;3;1;1;7;2;17;;;9;;;;1;149;1;7;2;2;1;1;3;;;16
338;64;3;;;;;;;;;;;;;;;;;;;;;;;;;
339;19;;;;;;;;;;;;;;;;;;;;;;;;;;
340;2704;72;87;2;3;1;22;42;;;19;17;23;5;11;11;78;11;11;1;3;10;2;3;;25;7
341;2100;51;4;57;15;96;41;54;33;60;64;86;97;48;13;;72;34;51;59;6;9;16;10;;5;38
342;0;;;;;;;;;;;;;;;;;;;;;;;;;;
343;0;;;;;;;;;;;;;;;;;;;;;;;;;;
344;6303;297;417;91;10;287;233;127;83;28;221;139;156;39;98;5;120;34;55;1;;62;78;73;15;9;51
345;2315;97;126;154;3;76;3;11;;14;8;3;29;;;;55;;5;6;3;;;1;;16;33
346;3395;8;1;;2;48;47;42;76;29;15;107;97;54;95;55;183;123;84;80;31;83;43;13;;66;106
347;4974;304;181;73;6;29;49;208;301;53;260;311;379;94;258;85;451;200;210;192;171;189;123;137;42;60;194
348;934;48;8;100;13;89;24;64;5;1;;;;;;;;;;;;;;;;;
349;428;;;4;1;;2;2;;;2;48;10;13;5;6;3;1;;1;;;;;;;2
350;3181;31;34;90;16;132;46;183;107;74;109;46;45;36;21;8;135;66;93;56;19;42;73;18;13;114;110
351;1996;19;14;89;11;116;112;73;77;8;27;62;121;53;6;12;95;47;63;62;15;31;27;21;;27;51
352;2202;10;17;90;17;169;98;54;34;55;113;87;129;49;20;6;191;85;74;71;11;69;79;7;7;75;41
353;546;26;3;73;5;39;10;;;;;;;;;;4;;;;;;;;;;1
354;1128;33;30;84;11;111;98;71;110;7;84;22;24;2;3;3;13;2;2;2;3;2;2;3;3;2;18
355;179;28;15;4;;;;;;;;;;;;;;;;;;;;;;;17
356;6935;104;85;104;14;142;127;97;134;96;158;120;154;59;49;;128;117;73;84;2;73;86;41;7;84;55
357;2706;9;17;92;18;81;5;;;3;42;5;1;3;;1;336;38;61;65;8;51;48;1;;13;84
358;1426;29;68;99;7;66;59;11;14;;15;71;106;52;60;3;133;87;77;61;3;18;9;10;5;28;16
359;1019;18;3;;;;;;;;2;3;6;;;;39;3;7;;;;;3;;34;
360;0;;;;;;;;;;;;;;;;;;;;;;;;;;
361;1164;26;69;16;5;71;54;16;90;47;34;35;36;3;44;;107;72;6;75;13;11;7;10;14;46;1
362;50;8;;;;;;;;;;;;;;;;;;;;;;;;;
363;0;;;;;;;;;;;;;;;;;;;;;;;;;;
364;113;31;;;;;;;;;;;;;;;;;;;;;;;;;3
365;1054;11;3;4;;;;;;3;6;;;;;;;;;;;;;;;;1
366;149;28;4;;;;;;;;;;;;;;;;;;;;;;;;10
367;534;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;29
368;2002;31;20;96;16;111;95;53;41;102;88;107;58;22;39;11;94;28;20;9;22;9;26;1;11;13;28
369;337;1;;;;;;;;;;16;30;2;48;4;20;;;;;;;;;;
370;1315;12;7;100;8;11;91;24;7;1;;14;22;3;23;10;20;1;6;;10;24;15;7;2;34;30
371;514;8;10;86;7;1;1;2;;1;;;;;;;;;;;;;;;;;7
372;2212;18;24;22;12;7;32;93;6;26;13;79;73;53;50;59;93;20;5;17;14;26;14;15;9;46;36
373;121;;;;;;;;;;;;;;;;;;;;;;;;;;
374;1381;11;6;34;2;2;75;64;109;28;18;71;59;49;63;70;120;58;78;69;41;7;4;13;6;4;35
375;2034;1;19;83;9;81;51;15;41;6;21;64;93;31;64;36;36;2;19;2;13;19;5;6;4;137;122
376;1870;14;2;52;4;88;32;1;8;6;105;13;44;2;5;3;29;1;6;;;23;6;4;;35;14
377;568;15;;74;;;;2;;;;;;;;;2;;;;;;;;;;
378;0;;;;;;;;;;;;;;;;;;;;;;;;;;
379;2207;125;350;244;20;127;89;64;137;82;138;21;61;1;32;8;145;24;21;22;5;47;22;30;4;81;23
380;4699;27;37;135;29;101;79;68;120;111;153;65;88;20;98;50;115;31;70;56;62;71;20;62;19;94;135
381;579;7;3;1;2;;;;;;;1;;;;;4;;;;;;;;;;6
382;3765;126;129;99;12;109;56;158;145;147;78;99;118;62;101;76;161;88;85;69;64;90;92;63;29;67;83
383;2772;69;98;107;11;76;86;108;89;147;107;97;59;43;35;41;129;72;65;24;19;22;15;18;21;53;46
384;1384;16;10;48;5;7;9;10;13;10;2;19;5;1;;;62;10;20;6;20;22;10;14;4;58;7
385;1904;8;45;115;4;138;131;110;153;56;9;104;118;51;39;20;149;77;79;2;28;50;2;8;5;77;73
386;661;29;53;84;6;138;16;69;37;1;17;86;40;11;68;2;73;8;;;;;;;;;4
387;2510;114;27;124;12;119;111;62;52;23;10;22;14;13;11;22;114;25;6;47;20;14;14;24;14;14;39
388;103;13;24;6;;1;;;;;;;;;;;;;;;;;;;;;
389;119;;;;;;;;;;;;;;;;3;;;;;;;;;;
390;0;;;;;;;;;;;;;;;;;;;;;;;;;;
391;3728;86;139;135;18;139;86;119;199;87;188;123;99;70;105;73;183;92;114;75;68;88;102;122;63;153;181
392;1237;26;49;63;3;74;49;32;3;1;7;33;14;2;4;7;63;5;43;25;47;22;25;10;5;28;49
393;41;;;;;;;;;;;;;;;;;;;;;;;;;;
394;307;4;;11;;;;;;;;;;;;;3;;;;;;;;;;
395;2727;32;118;118;14;109;111;225;161;164;201;82;101;52;101;65;145;73;88;62;61;36;11;22;8;48;69
396;5129;13;5;82;1;50;41;81;23;100;55;7;7;16;23;2;65;11;2;5;5;9;15;5;20;22;35
397;5989;22;16;162;17;177;141;107;61;164;150;176;149;138;63;138;265;144;135;179;153;239;97;133;3;34;91
398;1;;;;;;;;;;;;;;;;;;;;;;;;;;
399;2826;22;21;279;13;241;210;76;30;148;30;236;165;124;42;31;163;154;149;105;104;86;40;18;12;44;38
400;248;7;;;;;;;;;;;;;;;;;;;;;;;;;
401;18;;;;;;;;;;;;;;;;;;;;;;;;;;
402;1695;15;7;2;3;;6;;;;;;;;;;34;;13;;;;;5;1;56;15
403;107;;;;;1;;;;;;;;;;;;;;;;;;;;;
404;0;;;;;;;;;;;;;;;;;;;;;;;;;;
405;2189;7;;10;1;19;1;13;3;4;;;27;;;1;121;;4;;1;;;;;49;64
406;11;;;;;;;;;;;;;;;;;;;;;;;;;;
407;232;1;;;;6;;;;;;;;;;;;;;;;;;;;;
408;1822;13;1;7;1;4;1;5;;1;2;35;18;6;5;4;101;5;9;2;1;2;11;17;;1;
409;1603;25;15;3;8;29;20;111;101;50;76;19;10;6;9;12;36;6;3;7;;;;;;8;26
410;2944;38;29;251;10;135;91;90;5;21;10;116;101;56;76;95;58;82;66;73;37;126;3;6;;14;4
411;809;35;21;103;9;173;107;68;28;2;;36;18;4;;;;;;;;;;;;;13
412;927;84;31;5;7;2;3;8;21;43;15;4;6;4;23;10;9;7;10;3;13;;7;23;2;47;2
413;1979;1;6;1;;5;1;;2;;18;30;32;;9;;29;11;5;;;10;;11;;14;6
414;0;;;;;;;;;;;;;;;;;;;;;;;;;;
415;1637;3;35;5;2;10;24;3;21;2;12;15;53;;1;;130;49;11;3;1;23;7;12;;34;22
416;2;;;;;;;;;;;;;;;;;;;;;;;;;;
417;548;31;;1;1;;;1;;;;;;;;;;;;;;;;;;;2
418;1809;15;12;89;4;65;23;27;47;54;62;135;64;53;8;;157;34;32;5;3;3;5;;;3;44
419;163;12;;;;;;;;;;;;;;;3;;;;;;;;;;10
420;226;;22;1;;4;7;80;32;79;58;70;14;12;4;6;55;79;6;;;;;;;;
421;485;25;18;43;;;;;;;;;;;;;2;;;;;;;;;;1
422;1316;15;8;124;6;145;87;73;50;1;8;66;13;2;3;;129;72;79;35;;58;67;14;12;45;18
423;1986;39;7;48;7;69;48;52;8;70;1;121;110;66;20;6;23;64;23;21;;9;19;4;;39;52
424;1818;118;150;15;12;18;14;23;113;14;35;35;31;8;49;18;98;18;18;15;21;15;19;15;9;20;26
425;747;36;1;;;8;;;;;;;;;;;3;;;;;;;;;;
426;536;7;8;72;7;1;2;48;;;;;;;;;;;;;;;;;;;5
427;69;5;;;;;;;;;;;;;;;;;;;;;;;;;1
428;2983;27;13;89;2;84;95;35;47;83;61;109;107;57;41;5;119;98;105;127;4;70;71;7;20;76;41
429;1564;1;3;23;10;15;14;19;50;15;24;53;124;52;103;51;26;60;124;83;69;30;17;42;7;64;88
430;86;4;;;;;;;;;;;;;;;;;;;;;;;;;
431;2417;44;71;94;5;27;18;96;88;19;116;45;103;9;8;1;226;5;83;23;34;40;11;56;1;38;60
432;2071;4;1;6;6;24;33;6;3;;25;31;2;3;;;21;10;1;1;;1;6;22;8;17;42
433;1118;40;52;21;3;59;7;5;3;;;;;;;;;6;7;8;;5;;14;;7;4
434;0;;;;;;;;;;;;;;;;;;;;;;;;;;
435;2672;149;37;74;18;111;18;52;98;35;100;36;95;75;74;11;117;76;90;86;75;84;80;55;79;83;113
436;1268;22;2;201;16;197;10;174;48;1;6;6;8;4;18;2;51;13;12;3;5;8;9;7;3;11;13
437;3581;24;19;62;6;8;5;;;;4;31;86;5;5;2;89;5;16;2;5;16;11;;;28;6
438;0;;;;;;;;;;;;;;;;;;;;;;;;;;
439;2364;45;14;119;4;84;61;39;46;84;65;110;151;52;56;16;207;178;98;92;41;73;79;13;27;95;50
440;376;4;10;81;;;;;;;;;;;;;;;;;;;;;;;1
441;1136;31;39;25;4;5;27;5;11;;16;17;4;;4;;6;;;;;;;;;;6
442;1878;18;3;66;7;10;12;1;8;;1;13;23;;;;151;9;33;1;;21;11;4;;30;12
443;579;8;11;123;6;12;;;;;;;;;;;2;;;;;;;;;;8
444;1411;;6;2;;;1;6;;24;9;75;88;49;21;12;86;110;68;31;41;73;64;9;3;91;52
445;940;1;8;;;;;;;;;;;;;;;;;;;;;;;;
446;1490;39;9;109;3;87;70;69;61;59;4;79;63;48;;;111;74;50;62;99;9;27;;;30;14
447;1785;15;32;47;3;;1;2;3;;4;;60;;;;141;2;2;17;;;;5;;71;20
448;2903;13;72;42;12;2;4;3;16;1;;6;7;2;;;121;6;72;1;5;6;5;;3;25;62
449;3;6;;;;;;;;;;;;;;;;;;;;;;;;;
450;2878;49;62;22;1;16;11;17;87;71;87;28;20;2;35;3;234;59;19;2;10;42;27;56;12;15;151
451;794;5;3;;1;;;;;;;;;;;;;;;;;;;;;;
452;10219;42;56;174;9;134;111;91;59;143;114;58;54;28;30;10;144;89;57;68;71;129;120;83;61;127;193
453;1710;37;126;13;6;49;34;127;24;15;9;3;2;;4;4;15;;2;2;2;;;2;;3;1
454;0;;;;;;;;;;;;;;;;;;;;;;;;;;
455;2113;32;6;67;7;71;59;87;125;60;63;98;65;41;66;72;67;102;63;65;63;89;71;74;23;23;43
456;0;;;;;;;;;;;;;;;;;;;;;;;;;;
457;3972;63;34;220;36;166;136;275;386;101;99;142;125;123;123;64;287;169;170;156;94;78;97;95;69;49;71
458;175;11;;8;;15;;;;;;;;;;;;;;;;;;;;;
459;2418;36;31;105;6;87;39;81;50;;42;61;92;41;22;17;3;;;;2;1;;;2;1;8
460;2861;76;132;123;23;122;129;98;184;77;150;56;68;6;55;44;143;154;51;35;42;105;16;47;5;44;86
461;1978;74;144;221;21;179;112;262;166;69;60;161;133;50;90;54;150;60;19;16;57;50;40;13;31;31;37
462;402;21;46;91;2;33;3;;;;;;;;;;2;;;;;;;;;;
463;2733;112;44;134;11;92;59;58;27;54;141;91;119;46;78;19;162;73;67;84;45;75;81;38;26;98;215
464;1032;10;1;85;12;112;47;35;56;75;3;1;;;;;3;;;;;;;;;;
465;819;6;17;154;31;109;;;;;;;;;;;3;;;;;;;;;;12
466;1172;83;160;23;19;73;138;109;99;14;80;51;21;8;2;3;20;;;;;;;;;;1
467;2071;100;35;108;23;13;32;157;22;24;11;34;17;9;92;9;155;10;12;9;21;30;16;7;7;;36
468;2819;44;27;192;9;199;105;53;45;70;61;98;158;65;46;18;42;81;66;65;1;53;34;20;;62;61
469;2820;53;104;56;12;117;132;115;109;107;139;108;69;52;112;22;100;68;55;97;20;63;39;76;103;72;74
470;2416;11;53;184;5;13;35;8;2;16;8;27;132;9;;1;165;54;91;10;1;14;2;9;;67;70
471;1125;1;15;7;3;2;8;2;4;9;1;80;101;69;12;4;75;63;61;7;4;15;1;25;;27;44
472;2513;28;31;77;8;3;41;152;7;7;2;165;141;76;123;78;202;88;66;83;11;25;20;29;2;7;58
473;1495;79;17;98;3;84;50;37;37;40;88;82;75;53;10;8;114;100;122;89;5;72;102;11;18;115;36
474;1780;16;;76;8;128;46;64;103;61;62;;;;;;2;;;;;;;;;;
475;2553;19;20;285;11;264;122;14;28;14;24;265;226;131;177;26;286;149;73;2;21;75;70;38;2;79;60
476;2333;48;45;72;1;60;74;117;124;99;43;80;34;23;96;12;90;69;51;82;42;26;78;47;93;19;26
477;2871;144;127;184;17;174;80;118;112;78;39;189;274;128;175;102;215;148;150;160;118;128;105;122;93;92;62
478;3821;65;125;64;15;129;74;171;123;54;144;55;88;65;70;72;179;54;68;67;40;55;50;59;44;106;107
479;56;;;7;2;;;;;;;;;;;;;;;;;;;;;;
480;2436;101;88;99;11;124;93;91;221;128;128;114;90;11;15;2;87;71;46;8;14;34;54;48;5;50;48
481;4082;50;49;98;9;74;64;21;39;25;31;123;65;64;74;9;75;49;53;43;25;44;38;20;4;39;16
482;1788;;1;;;;3;18;5;18;;2;23;;;;;;;13;7;9;12;11;;32;9
483;2620;24;15;58;15;91;76;33;61;33;171;92;83;59;36;15;121;8;31;29;9;17;8;7;6;35;59
484;2324;173;139;103;12;81;51;121;98;64;74;60;30;2;39;13;83;10;22;10;4;36;10;36;2;77;16
485;3329;38;54;81;4;114;64;50;47;102;104;105;126;73;60;82;97;70;80;102;62;64;74;77;76;107;38
486;0;;;;;;;;;;;;;;;;;;;;;;;;;;
487;274;51;3;2;;;;;;;2;;;;;;;;;;;;1;;;;
488;1581;6;13;44;5;21;45;65;31;17;75;109;60;13;15;14;335;34;26;56;;31;2;1;18;134;47
489;5300;28;108;88;15;100;85;64;140;60;73;243;114;186;172;55;166;89;81;73;84;83;63;81;10;121;70
490;2335;50;28;64;10;22;32;42;13;6;10;52;43;13;63;18;47;26;11;24;22;31;17;21;9;24;91
491;181;1;2;;5;;;;;;;;;;;;;;;;;;;;;;
492;795;27;50;66;2;;;;;;;;;;;;;;;;;;;;;;6
493;2107;51;38;131;1;53;37;107;81;93;69;36;39;34;32;15;33;31;33;24;14;20;29;16;30;138;54
494;286;22;8;42;4;15;;2;;2;;;;;;;2;;;;;;;;;;2
495;2294;16;14;111;10;104;81;4;25;;37;94;148;44;32;9;100;92;57;88;3;79;51;35;1;161;60
496;328;11;;10;;;;;;;1;;;;;;;;;;;;;;;;6
497;1273;12;16;212;5;261;181;125;36;72;42;30;36;15;13;16;146;139;174;176;48;182;164;9;9;44;157
498;953;47;14;33;12;89;53;33;16;;;;;;;;69;;;;;;;;;;4
499;3144;24;26;98;9;112;76;93;190;75;112;77;80;53;39;13;125;83;56;64;52;50;63;55;54;86;156
500;4;;;;;;;;;;;;;;;;;;;;;;;;;;
501;1108;29;25;136;5;50;;;;;;;4;;;;2;;;;;;;;;;2
502;14;;;;;;;;;;;;;;;;;;;;;;;;;;
503;2480;25;17;123;13;151;91;64;103;29;29;105;127;62;123;51;114;96;99;109;102;75;71;49;35;131;58
504;32;3;;;;;;;;;;;;;;;;;;;;;;;;;1
505;0;;;;;;;;;;;;;;;;;;;;;;;;;;
506;1146;5;6;34;2;9;39;14;40;39;52;8;16;2;3;2;53;46;28;9;3;17;16;42;1;51;78
507;1785;51;22;66;6;24;8;14;8;;4;4;21;;27;;43;1;;;;;;4;;11;1
508;0;;;;;;;;;;;;;;;;;;;;;;;;;;
509;1560;9;5;89;6;38;5;12;13;3;3;2;6;;4;;15;5;7;4;2;3;;;;8;1
510;1044;7;;;;;6;;2;8;;32;;;3;;88;14;2;1;1;11;6;17;9;38;38
511;3857;32;33;130;16;103;95;142;201;93;29;74;72;48;102;86;97;71;77;72;72;60;86;110;65;59;14
512;4137;99;321;191;21;217;170;363;296;234;236;164;119;97;143;153;222;144;85;89;104;109;94;65;21;57;128
513;3169;325;121;233;22;237;224;144;141;162;241;167;287;101;79;12;200;102;96;4;5;12;4;6;16;3;26
514;155;54;77;;;;;;;;;;;;;;;;;;;;;;;;
515;601;2;1;1;1;;;;4;;;;;;;;;;;;;;;;;;7
516;1803;32;16;73;3;2;9;;9;24;8;14;62;1;5;3;74;58;5;40;6;7;5;15;14;20;66
517;4361;8;27;263;19;269;243;109;42;51;221;166;200;48;17;;318;176;143;83;11;170;181;15;;126;105
518;0;;;;;;;;;;;;;;;;;;;;;;;;;;
519;300;;;;;;10;;33;;;;;;;;;;;;;;;;;;
520;40;;;;;;;;;;;;;;;;;;;;;;;;;;
521;0;;;;;;;;;;;;;;;;;;;;;;;;;;
522;133;9;;;;;;;;;;;;;;;;;;;;;;;;;2
523;419;;;;;;;;;;3;;;;;;28;;;;;;;;;;
524;272;2;;;4;;;;;;;;;;;;;;;;;;;;;;
525;5945;175;198;440;46;299;267;163;96;172;187;136;157;101;182;29;245;96;132;97;65;83;84;42;10;205;131
526;2802;76;96;80;14;97;54;75;174;109;158;106;95;103;146;76;75;73;16;83;54;78;52;71;38;67;165
527;2206;46;23;151;13;27;75;95;147;101;276;52;173;119;143;19;187;96;90;54;42;60;51;65;15;84;180
528;295;39;12;;;;;;;;;;;;;;5;;;;;;;;;;7
529;79;7;;;;;;;;;;;;;;;;;;;;;;;;;3
530;3592;152;130;155;17;230;120;172;151;111;81;109;90;98;26;7;115;79;95;93;35;113;67;106;78;99;124
531;669;1;6;1;;;;17;;;;1;;;;;34;;;;;1;;;;;2
532;1754;7;14;120;25;145;113;62;12;55;20;107;287;136;3;1;62;71;312;139;44;30;;;;;70
533;7;;;;;;;;;;;;;;;;;;;;;;;;;;
534;209;;;;;;;;;;;;;;;;;;;;;;;;;;1
535;2825;79;32;88;17;136;93;76;148;74;112;104;91;73;90;14;143;98;79;118;88;80;71;117;98;127;100
536;1;;;;;;;;;;;;;;;;;;;;;;;;;;
537;275;2;;70;1;;;;;;;;;;;;;;;;;;;;;;
538;151;1;;4;;;;;;;;;;;;;3;;;;;;;;;;
539;4453;;5;;;;;5;;;;68;66;27;1;;18;;;;;;;;;33;44
540;1857;8;40;135;;30;23;23;35;34;16;44;57;2;51;2;76;17;28;5;17;18;9;7;7;19;86
541;171;5;;;3;;;;;;;;;;;;;;;;;;;;;;
542;0;;;;;;;;;;;;;;;;;;;;;;;;;;
543;153;23;1;1;;;;;;;;;;;;;;;;;;;;;;;
544;0;;;;;;;;;;;;;;;;;;;;;;;;;;
545;41;;;;;;;;;;;;;;;;;;;;;;;;;;
546;1772;16;79;17;2;3;10;32;151;49;25;46;28;9;34;10;3;;13;;7;13;12;9;8;36;4
547;442;5;;3;;;;;;;;;;;;;;;;;;;;;;;
548;153;61;;;;;;;;;;;;;;;;;;;;;;;;;4
549;3479;138;212;147;15;112;126;191;196;93;139;49;134;45;79;61;308;122;110;105;49;112;78;72;39;151;144
550;272;15;;45;2;48;7;4;6;3;3;;;;;;3;;;;;;;;;;5
551;302;83;94;31;3;1;13;;;;;;;;;;;;;;;;;;;;
552;2704;9;13;28;2;37;37;22;14;10;4;91;31;1;;;121;37;9;1;;21;25;3;;29;31
553;1593;32;100;76;10;77;128;136;68;69;79;74;65;56;76;3;115;77;67;66;43;77;71;97;59;85;102
554;5029;71;81;84;12;148;148;236;174;126;121;112;89;80;163;99;113;103;93;81;48;64;95;108;57;75;159
555;248;;;1;;;;;;;5;1;;;;;;;;1;;;;;;1;1
556;521;4;;61;;;;;;;;;;;;;;;;;;;;;;;
557;258;15;;;;;;;;;;;;;;;;;;;;;;;;;6
558;981;41;169;25;2;;;;;;;;;;;;5;;;;;;;;;;24
559;9;;;;;;;;;;;;;;;;;;;;;;;;;;
560;652;18;7;21;1;43;30;;50;12;;21;5;;31;4;19;;;;;;;;;;
561;1715;77;185;191;12;98;24;2;110;3;115;;;;;;6;;;;;;;;;;1
562;1058;;4;;1;2;3;9;16;7;1;7;7;2;3;4;91;49;5;4;11;29;5;13;11;30;20
563;0;;;;;;;;;;;;;;;;;;;;;;;;;;
564;1690;41;32;39;9;30;25;119;104;3;37;59;52;10;13;31;138;24;8;3;10;39;55;35;9;56;66
565;129;38;19;2;;;;;;;;;;;;;;;;;;;;;;;
566;119;48;3;;;;;;;;;;;;;;;;;;;;;;;;9
567;2593;46;20;29;2;9;8;62;39;;19;40;83;4;49;;160;34;61;49;36;23;38;52;21;62;114
568;722;23;7;64;9;73;47;31;7;;;;;;;;;;;;;;;;;;3
569;1739;15;2;81;6;10;8;1;22;5;7;10;10;2;38;14;57;48;1;;;9;6;5;;12;11
570;1829;7;35;10;;10;54;43;73;6;57;36;20;2;35;;83;87;115;84;50;75;55;80;64;107;137
571;1632;41;38;88;11;105;70;98;47;69;72;107;114;119;44;17;95;71;83;83;13;85;93;17;31;122;32
572;4070;101;232;246;22;281;106;160;160;227;163;193;222;77;172;92;299;199;123;116;89;157;78;90;92;84;257
573;2109;16;30;62;8;49;49;71;39;66;71;36;38;7;6;6;87;13;15;18;26;21;20;26;33;34;20
574;278;21;5;6;1;;;;;;;15;;;11;;35;;;;;;;;;;1
575;260;;4;21;;;5;;;;11;10;15;;8;19;2;;;;;;;;;;3
576;3906;33;251;336;11;135;53;155;47;81;63;137;136;76;44;57;137;181;98;117;55;63;11;12;15;34;25
577;6254;31;86;119;13;83;96;68;88;79;106;140;90;93;66;21;154;87;94;91;14;92;73;55;49;120;70
578;1785;54;9;99;9;81;78;29;;;3;183;122;33;28;16;122;142;16;23;8;29;19;27;1;37;48
579;770;2;7;232;2;121;22;75;16;;2;;;;;;;;;;;;;;;;
580;1475;10;4;77;2;55;58;37;12;17;36;50;67;21;;;64;28;37;21;1;58;12;13;;24;9
581;20;;;;;;;;;;;;;;;;;;;;;;;;;;
582;670;8;6;4;9;7;14;;;;;;;;;;;;;;;;;;;;1
583;1889;96;102;77;4;104;65;89;129;67;15;204;207;24;40;13;116;98;124;157;25;49;22;374;38;40;424
584;268;10;2;14;3;1;5;2;;;;;;;;;;;;;;;;;;;1
585;950;1;1;33;1;42;3;1;;;;3;2;;;1;20;;;;;5;;;;13;10
586;1134;;;1;;;;;;;;;33;;;;50;;;;;;;;;;10
587;111;1;;;;;;;;;;;;;;;;;;;;;;;;;5
588;1894;;;;;;;;;;;17;4;;;;18;;;;;;;;;;1
589;995;1;5;;;5;1;1;;1;3;3;10;;20;;46;38;4;2;;8;5;27;;28;
590;17227;33;45;330;42;203;243;118;79;144;156;137;107;7;;13;219;34;25;11;41;72;11;34;;69;61
591;65;;;;1;65;7;1;;;;;;;;;;;;;;;;;;;
592;17;2;;;;;;;;;;;;;;;;;;;;;;;;;
593;4119;45;35;123;6;77;35;62;44;11;12;13;12;;12;;87;22;18;7;11;;;10;;22;27
594;145;16;1;;;;;;;;;;;;;;4;;;;;;;;;;
595;916;93;112;67;9;57;54;96;86;49;34;6;;;;;1;;;;;;;;;;12
596;18;;;7;;;;;;;;;;;;;;;;;;;;;;;
597;2125;90;118;125;2;89;71;101;86;65;101;131;76;44;79;61;100;60;69;65;42;55;52;25;2;36;33
598;4525;36;53;124;19;213;106;20;109;136;62;123;139;53;10;13;87;97;94;102;19;115;84;50;20;119;143
599;1726;17;16;76;4;5;12;10;26;13;15;47;27;12;38;13;51;2;11;15;13;20;16;34;25;46;22
600;8;;;;;;;;;;;;;;;;;;;;;;;;;;
601;2950;163;197;151;7;216;171;251;216;160;325;181;173;131;200;140;160;140;127;167;71;133;143;160;119;187;246
602;2411;16;12;80;7;105;56;7;;;6;11;18;;;;54;4;;;;;;;;;4
603;38;;;;;;;;;;;;;;;;;;;;;;;;;;
604;1138;47;57;10;12;183;95;239;106;;10;;;;;;;;;;;;;;;;2
605;996;7;18;63;1;89;49;27;70;42;16;83;88;49;102;67;78;83;86;125;58;56;76;58;48;29;41
606;201;4;3;;;;;;;;;;;;;;;;;;;;;;;;6
607;162;27;49;3;1;;;;;;;;;;;;1;;;;;;;;;;7
608;1621;44;97;59;8;95;66;139;131;95;114;91;108;65;78;;72;10;1;;8;3;2;23;;;124
609;540;24;11;36;;;2;;;;;;;;;;;;;;;;;;;;7
610;4132;106;75;340;16;258;280;166;196;210;194;211;195;174;101;10;279;136;199;263;100;255;217;184;176;271;124
611;637;3;4;133;8;107;26;1;1;;;;;;;;;;;;;;;;;;
612;494;6;9;69;3;;;;;;;;;;;;;;;;;;;;;;
613;1365;20;1;6;3;2;3;;;7;5;9;56;3;5;;16;18;35;27;4;1;;;;42;30
614;4511;61;12;127;10;133;102;79;47;28;22;112;126;136;96;6;126;148;208;130;45;150;116;47;45;27;34
615;3214;6;23;126;15;304;228;100;121;76;82;204;306;140;59;26;282;179;152;127;24;198;102;102;33;190;137
616;2319;18;14;79;22;106;92;206;221;117;157;126;89;55;145;76;144;109;94;104;21;76;80;76;98;101;140
617;4714;42;86;163;12;26;34;136;116;76;19;97;67;57;35;24;94;33;37;10;21;32;8;;4;40;34
618;1162;2;;1;;;;;;;2;;;;;;;;;;;;;;;2;10
619;189;21;18;4;5;;12;226;84;2;;1;;;;;;;;;;;;;;;1
620;45;;;;;;;;;;;;;;;;;;;;;;;;;;
